ID,CLASS
ISIC_0030161,2
ISIC_0065291,1
ISIC_0072112,2
ISIC_0069184,2
ISIC_0057590,5
ISIC_0054281,2
ISIC_0066649,2
ISIC_0015279,2
ISIC_0025922,1
ISIC_0029619,1
ISIC_0014286,2
ISIC_0029183,2
ISIC_0024993,2
ISIC_0027165,2
ISIC_0053692,2
ISIC_0070786,2
ISIC_0073097,2
ISIC_0054555,1
ISIC_0024674,2
ISIC_0029330,1
ISIC_0010184,2
ISIC_0028455,2
ISIC_0066360,5
ISIC_0013695,2
ISIC_0026600,2
ISIC_0056521,2
ISIC_0064994,2
ISIC_0058893,2
ISIC_0027398,2
ISIC_0072068,2
ISIC_0024489,2
ISIC_0026557,1
ISIC_0000297,2
ISIC_0063179,2
ISIC_0071149,2
ISIC_0072658,2
ISIC_0055400,1
ISIC_0065768,2
ISIC_0055954,1
ISIC_0069853,1
ISIC_0073173,2
ISIC_0030302,1
ISIC_0071460,1
ISIC_0026283,2
ISIC_0033413,1
ISIC_0000543,2
ISIC_0030665,2
ISIC_0032376,2
ISIC_0058690,5
ISIC_0000024,2
ISIC_0060341,2
ISIC_0010060,2
ISIC_0031467,1
ISIC_0072616,2
ISIC_0029029,2
ISIC_0026803,2
ISIC_0066655,2
ISIC_0067457,2
ISIC_0056014,5
ISIC_0011129,2
ISIC_0072847,5
ISIC_0057771,2
ISIC_0028407,1
ISIC_0025143,2
ISIC_0056573,2
ISIC_0026652,2
ISIC_0056827,5
ISIC_0059870,2
ISIC_0024668,2
ISIC_0000321,2
ISIC_0032073,2
ISIC_0025697,2
ISIC_0027384,2
ISIC_0024495,2
ISIC_0025970,2
ISIC_0068954,5
ISIC_0013244,2
ISIC_0055906,2
ISIC_0063398,2
ISIC_0058158,2
ISIC_0030637,2
ISIC_0032324,2
ISIC_0056497,2
ISIC_0059994,2
ISIC_0063956,1
ISIC_0015455,2
ISIC_0032197,2
ISIC_0030484,2
ISIC_0055135,1
ISIC_0031686,1
ISIC_0069032,2
ISIC_0064576,2
ISIC_0070999,5
ISIC_0027707,1
ISIC_0026062,2
ISIC_0059314,1
ISIC_0024571,2
ISIC_0054650,5
ISIC_0028237,2
ISIC_0064011,1
ISIC_0065589,2
ISIC_0000038,2
ISIC_0057288,2
ISIC_0066151,2
ISIC_0034166,2
ISIC_0056710,1
ISIC_0025647,2
ISIC_0055566,2
ISIC_0029101,2
ISIC_0060269,2
ISIC_0010461,2
ISIC_0059093,1
ISIC_0034128,2
ISIC_0033788,2
ISIC_0064916,2
ISIC_0026118,1
ISIC_0061858,2
ISIC_0011304,2
ISIC_0028867,2
ISIC_0030454,1
ISIC_0015485,2
ISIC_0062463,5
ISIC_0056393,2
ISIC_0031331,2
ISIC_0069585,2
ISIC_0026201,2
ISIC_0065070,1
ISIC_0066761,1
ISIC_0010585,2
ISIC_0033491,2
ISIC_0071378,1
ISIC_0032109,2
ISIC_0032974,2
ISIC_0031618,2
ISIC_0070907,1
ISIC_0060943,1
ISIC_0026881,2
ISIC_0060459,2
ISIC_0015636,2
ISIC_0071185,2
ISIC_0026766,2
ISIC_0028533,2
ISIC_0026130,1
ISIC_0060595,1
ISIC_0058044,2
ISIC_0028365,1
ISIC_0063804,2
ISIC_0063079,2
ISIC_0060768,2
ISIC_0054265,2
ISIC_0029400,2
ISIC_0065626,1
ISIC_0028602,2
ISIC_0058523,2
ISIC_0066137,1
ISIC_0025346,2
ISIC_0059208,2
ISIC_0013996,2
ISIC_0058877,2
ISIC_0064970,2
ISIC_0071007,1
ISIC_0030765,2
ISIC_0062752,2
ISIC_0025988,2
ISIC_0033074,2
ISIC_0030202,2
ISIC_0013316,2
ISIC_0031000,2
ISIC_0065668,2
ISIC_0033289,2
ISIC_0053521,2
ISIC_0033644,2
ISIC_0031357,1
ISIC_0030928,2
ISIC_0029083,2
ISIC_0071637,5
ISIC_0061673,2
ISIC_0054901,2
ISIC_0061994,2
ISIC_0027856,2
ISIC_0056108,2
ISIC_0033323,2
ISIC_0060116,1
ISIC_0010237,2
ISIC_0032121,2
ISIC_0031319,1
ISIC_0062951,2
ISIC_0030966,2
ISIC_0055330,2
ISIC_0025011,2
ISIC_0031483,2
ISIC_0033190,2
ISIC_0026700,2
ISIC_0034257,2
ISIC_0013795,2
ISIC_0057344,2
ISIC_0059111,2
ISIC_0024774,2
ISIC_0070961,2
ISIC_0060158,2
ISIC_0032912,2
ISIC_0029984,2
ISIC_0054006,1
ISIC_0026634,2
ISIC_0028461,2
ISIC_0069303,2
ISIC_0068466,1
ISIC_0005247,2
ISIC_0056072,2
ISIC_0028106,1
ISIC_0000493,2
ISIC_0067682,2
ISIC_0033770,2
ISIC_0070501,2
ISIC_0054048,2
ISIC_0068932,1
ISIC_0033897,2
ISIC_0027478,2
ISIC_0059816,2
ISIC_0061220,2
ISIC_0011101,2
ISIC_0063733,2
ISIC_0031704,2
ISIC_0025396,2
ISIC_0064039,2
ISIC_0057914,2
ISIC_0024559,2
ISIC_0067728,2
ISIC_0015967,2
ISIC_0026837,2
ISIC_0012547,2
ISIC_0071133,2
ISIC_0029787,2
ISIC_0031134,2
ISIC_0072345,2
ISIC_0071454,2
ISIC_0061410,1
ISIC_0058459,2
ISIC_0028778,2
ISIC_0069867,2
ISIC_0069533,1
ISIC_0056325,2
ISIC_0065275,1
ISIC_0032496,2
ISIC_0012813,5
ISIC_0000539,1
ISIC_0063930,2
ISIC_0072491,2
ISIC_0066003,2
ISIC_0026563,2
ISIC_0054351,1
ISIC_0067201,1
ISIC_0067362,2
ISIC_0029457,2
ISIC_0057523,2
ISIC_0012697,2
ISIC_0031864,2
ISIC_0061827,2
ISIC_0060258,2
ISIC_0025991,2
ISIC_0067605,2
ISIC_0024474,2
ISIC_0056246,2
ISIC_0026167,2
ISIC_0027365,2
ISIC_0057044,2
ISIC_0069450,2
ISIC_0066407,1
ISIC_0025676,2
ISIC_0059738,5
ISIC_0024920,2
ISIC_0055803,1
ISIC_0053621,2
ISIC_0070735,5
ISIC_0032221,2
ISIC_0061014,2
ISIC_0013626,2
ISIC_0068186,2
ISIC_0062705,1
ISIC_0033023,2
ISIC_0057790,2
ISIC_0026954,2
ISIC_0033374,2
ISIC_0060141,2
ISIC_0031667,1
ISIC_0067286,2
ISIC_0061343,2
ISIC_0032176,2
ISIC_0014951,2
ISIC_0031980,2
ISIC_0059975,2
ISIC_0065872,2
ISIC_0066279,2
ISIC_0054956,1
ISIC_0030698,2
ISIC_0068851,2
ISIC_0033613,2
ISIC_0062948,2
ISIC_0060972,2
ISIC_0032138,1
ISIC_0054398,2
ISIC_0014162,2
ISIC_0027032,2
ISIC_0058344,2
ISIC_0028065,2
ISIC_0065041,2
ISIC_0056111,2
ISIC_0059146,5
ISIC_0024723,2
ISIC_0063184,1
ISIC_0066237,1
ISIC_0059421,2
ISIC_0029700,2
ISIC_0015607,1
ISIC_0068062,1
ISIC_0053538,2
ISIC_0060468,1
ISIC_0059072,2
ISIC_0056025,1
ISIC_0010480,1
ISIC_0024370,1
ISIC_0065412,2
ISIC_0028436,2
ISIC_0033769,2
ISIC_0071233,2
ISIC_0031753,2
ISIC_0033240,1
ISIC_0014782,1
ISIC_0027935,2
ISIC_0027148,2
ISIC_0025941,2
ISIC_0028478,2
ISIC_0032525,2
ISIC_0073247,2
ISIC_0031234,2
ISIC_0072838,2
ISIC_0024814,2
ISIC_0071399,2
ISIC_0053715,2
ISIC_0058394,2
ISIC_0062356,2
ISIC_0030361,2
ISIC_0027585,1
ISIC_0025096,1
ISIC_0072675,1
ISIC_0030606,2
ISIC_0013712,2
ISIC_0026787,2
ISIC_0068728,1
ISIC_0026860,2
ISIC_0014666,2
ISIC_0029563,2
ISIC_0028886,2
ISIC_0061409,1
ISIC_0063967,2
ISIC_0055463,1
ISIC_0028206,2
ISIC_0027251,2
ISIC_0029879,2
ISIC_0068766,1
ISIC_0064676,1
ISIC_0027407,2
ISIC_0028450,2
ISIC_0025969,2
ISIC_0025114,2
ISIC_0069332,2
ISIC_0031586,2
ISIC_0013690,2
ISIC_0026605,1
ISIC_0030863,2
ISIC_0061738,2
ISIC_0024996,2
ISIC_0032817,2
ISIC_0053697,2
ISIC_0069655,2
ISIC_0025473,1
ISIC_0072290,2
ISIC_0068457,2
ISIC_0059869,2
ISIC_0059014,5
ISIC_0029335,2
ISIC_0027449,2
ISIC_0064638,1
ISIC_0061891,5
ISIC_0031735,2
ISIC_0069181,2
ISIC_0068383,2
ISIC_0014803,2
ISIC_0030660,1
ISIC_0071102,5
ISIC_0033171,2
ISIC_0072613,1
ISIC_0067719,2
ISIC_0064008,2
ISIC_0068229,2
ISIC_0053894,2
ISIC_0058468,2
ISIC_0030307,2
ISIC_0013213,1
ISIC_0000546,1
ISIC_0062330,2
ISIC_0031105,5
ISIC_0031978,2
ISIC_0069298,1
ISIC_0061692,1
ISIC_0026848,2
ISIC_0067757,2
ISIC_0063381,2
ISIC_0060490,1
ISIC_0029505,2
ISIC_0034005,2
ISIC_0069818,5
ISIC_0028707,2
ISIC_0014600,1
ISIC_0073138,2
ISIC_0024388,2
ISIC_0071078,2
ISIC_0032209,2
ISIC_0058808,1
ISIC_0028354,1
ISIC_0066461,2
ISIC_0025610,5
ISIC_0067663,2
ISIC_0030080,5
ISIC_0024412,2
ISIC_0027664,2
ISIC_0024908,1
ISIC_0068353,2
ISIC_0058288,1
ISIC_0063835,2
ISIC_0012442,2
ISIC_0031556,1
ISIC_0033838,1
ISIC_0028480,2
ISIC_0000115,2
ISIC_0029965,2
ISIC_0031031,2
ISIC_0053647,2
ISIC_0032720,2
ISIC_0063006,2
ISIC_0067860,2
ISIC_0025813,2
ISIC_0030164,1
ISIC_0065294,2
ISIC_0059393,1
ISIC_0026898,2
ISIC_0071606,2
ISIC_0060440,2
ISIC_0064096,2
ISIC_0070404,2
ISIC_0058191,2
ISIC_0031366,2
ISIC_0012272,2
ISIC_0026582,2
ISIC_0059913,2
ISIC_0065069,1
ISIC_0034266,2
ISIC_0068004,2
ISIC_0063485,5
ISIC_0062687,2
ISIC_0069206,2
ISIC_0055301,2
ISIC_0064742,5
ISIC_0032439,2
ISIC_0055981,2
ISIC_0056177,2
ISIC_0054464,2
ISIC_0024745,2
ISIC_0014979,2
ISIC_0027829,2
ISIC_0072892,2
ISIC_0058814,2
ISIC_0058069,2
ISIC_0068628,2
ISIC_0027485,2
ISIC_0033017,2
ISIC_0071819,2
ISIC_0061020,2
ISIC_0030706,2
ISIC_0063533,2
ISIC_0070701,2
ISIC_0065191,1
ISIC_0066967,2
ISIC_0067318,1
ISIC_0028306,2
ISIC_0057070,2
ISIC_0054761,2
ISIC_0029979,2
ISIC_0030748,2
ISIC_0012944,2
ISIC_0062218,1
ISIC_0031850,1
ISIC_0057517,2
ISIC_0066154,2
ISIC_0067356,2
ISIC_0061293,2
ISIC_0068056,2
ISIC_0025072,2
ISIC_0014431,2
ISIC_0064710,1
ISIC_0027561,1
ISIC_0070382,2
ISIC_0056958,2
ISIC_0032696,1
ISIC_0030385,2
ISIC_0027006,2
ISIC_0032971,2
ISIC_0053816,2
ISIC_0060946,2
ISIC_0068782,2
ISIC_0030136,1
ISIC_0071654,2
ISIC_0061610,2
ISIC_0028578,5
ISIC_0065846,2
ISIC_0056916,2
ISIC_0059941,1
ISIC_0028862,2
ISIC_0030451,2
ISIC_0033340,2
ISIC_0014682,1
ISIC_0032511,2
ISIC_0071887,2
ISIC_0030798,2
ISIC_0067906,2
ISIC_0031880,2
ISIC_0014851,1
ISIC_0059008,2
ISIC_0065972,2
ISIC_0012673,2
ISIC_0060041,2
ISIC_0010360,2
ISIC_0061243,2
ISIC_0013925,1
ISIC_0028402,2
ISIC_0058723,2
ISIC_0000197,1
ISIC_0034300,1
ISIC_0067948,2
ISIC_0024344,2
ISIC_0064343,2
ISIC_0054502,2
ISIC_0067452,2
ISIC_0015260,1
ISIC_0059046,2
ISIC_0067705,2
ISIC_0054655,2
ISIC_0072195,2
ISIC_0070486,1
ISIC_0028232,2
ISIC_0060358,1
ISIC_0054332,5
ISIC_0028755,2
ISIC_0030632,2
ISIC_0032321,2
ISIC_0071150,1
ISIC_0010037,2
ISIC_0000073,2
ISIC_0056988,2
ISIC_0070635,2
ISIC_0060671,2
ISIC_0031157,1
ISIC_0024820,2
ISIC_0055903,2
ISIC_0065169,2
ISIC_0025409,2
ISIC_0033588,2
ISIC_0026482,2
ISIC_0063736,2
ISIC_0062534,2
ISIC_0065394,1
ISIC_0026998,2
ISIC_0071706,2
ISIC_0067687,2
ISIC_0030819,2
ISIC_0072017,2
ISIC_0066485,2
ISIC_0024645,1
ISIC_0067434,2
ISIC_0058222,2
ISIC_0028103,1
ISIC_0000496,2
ISIC_0032823,1
ISIC_0070850,2
ISIC_0028699,2
ISIC_0069986,2
ISIC_0030857,2
ISIC_0071748,1
ISIC_0024322,2
ISIC_0026631,2
ISIC_0061096,5
ISIC_0060659,2
ISIC_0070187,2
ISIC_0071385,2
ISIC_0031382,1
ISIC_0027203,2
ISIC_0033691,2
ISIC_0064072,2
ISIC_0029056,2
ISIC_0032493,1
ISIC_0067763,2
ISIC_0010862,2
ISIC_0032309,2
ISIC_0057391,2
ISIC_0033422,2
ISIC_0072340,1
ISIC_0056193,1
ISIC_0066835,2
ISIC_0024846,2
ISIC_0026528,2
ISIC_0058946,2
ISIC_0060370,2
ISIC_0028580,2
ISIC_0034282,2
ISIC_0026386,2
ISIC_0029951,2
ISIC_0024468,1
ISIC_0054749,2
ISIC_0027379,2
ISIC_0064108,2
ISIC_0064975,2
ISIC_0032273,2
ISIC_0011367,1
ISIC_0030760,2
ISIC_0067183,2
ISIC_0066381,5
ISIC_0031562,2
ISIC_0030249,2
ISIC_0063801,2
ISIC_0000408,2
ISIC_0034105,1
ISIC_0067657,1
ISIC_0059243,2
ISIC_0060590,1
ISIC_0057016,2
ISIC_0027337,2
ISIC_0066455,1
ISIC_0061008,2
ISIC_0009880,2
ISIC_0069398,2
ISIC_0025573,2
ISIC_0009430,2
ISIC_0028037,2
ISIC_0026262,1
ISIC_0029235,2
ISIC_0024771,2
ISIC_0066098,2
ISIC_0065789,2
ISIC_0024896,2
ISIC_0062954,2
ISIC_0025014,2
ISIC_0055335,2
ISIC_0032397,2
ISIC_0029752,2
ISIC_0054137,2
ISIC_0028079,1
ISIC_0027853,1
ISIC_0072444,1
ISIC_0054384,5
ISIC_0013523,2
ISIC_0032124,2
ISIC_0072123,2
ISIC_0071632,2
ISIC_0061676,2
ISIC_0008145,2
ISIC_0030494,2
ISIC_0013580,5
ISIC_0067277,1
ISIC_0026515,2
ISIC_0029542,2
ISIC_0031971,2
ISIC_0063946,2
ISIC_0059984,1
ISIC_0033178,2
ISIC_0057151,2
ISIC_0069545,2
ISIC_0055442,5
ISIC_0054640,2
ISIC_0053734,2
ISIC_0071422,2
ISIC_0032653,2
ISIC_0069291,5
ISIC_0033136,2
ISIC_0070347,2
ISIC_0000066,1
ISIC_0032334,2
ISIC_0056487,2
ISIC_0030627,2
ISIC_0063388,2
ISIC_0063745,1
ISIC_0032063,2
ISIC_0062547,2
ISIC_0012666,2
ISIC_0031772,2
ISIC_0067409,2
ISIC_0054559,2
ISIC_0027914,2
ISIC_0028459,1
ISIC_0064998,2
ISIC_0027394,2
ISIC_0031215,2
ISIC_0032850,2
ISIC_0011139,1
ISIC_0069188,2
ISIC_0061582,2
ISIC_0063091,2
ISIC_0068177,1
ISIC_0034315,2
ISIC_0054070,2
ISIC_0000182,2
ISIC_0027440,2
ISIC_0064631,2
ISIC_0070539,2
ISIC_0070917,2
ISIC_0031608,2
ISIC_0032964,2
ISIC_0032119,2
ISIC_0028839,2
ISIC_0033481,1
ISIC_0064262,1
ISIC_0030390,2
ISIC_0054423,1
ISIC_0056130,2
ISIC_0067014,2
ISIC_0030910,1
ISIC_0055988,2
ISIC_0062473,1
ISIC_0014697,2
ISIC_0000205,2
ISIC_0032157,2
ISIC_0030444,1
ISIC_0027820,2
ISIC_0028877,2
ISIC_0056903,2
ISIC_0025854,2
ISIC_0062114,2
ISIC_0031321,2
ISIC_0056383,2
ISIC_0013037,2
ISIC_0063316,1
ISIC_0054690,2
ISIC_0069925,2
ISIC_0067497,2
ISIC_0071516,1
ISIC_0062243,2
ISIC_0071071,5
ISIC_0027490,2
ISIC_0031511,2
ISIC_0062724,2
ISIC_0025183,2
ISIC_0056229,5
ISIC_0029922,1
ISIC_0026975,2
ISIC_0029476,1
ISIC_0034176,2
ISIC_0068314,2
ISIC_0027623,2
ISIC_0054589,2
ISIC_0028993,2
ISIC_0015016,1
ISIC_0065337,2
ISIC_0068673,5
ISIC_0025657,2
ISIC_0069471,2
ISIC_0028313,2
ISIC_0068858,1
ISIC_0030691,1
ISIC_0034247,2
ISIC_0032382,5
ISIC_0026710,1
ISIC_0010094,2
ISIC_0058664,1
ISIC_0027512,2
ISIC_0057633,2
ISIC_0030976,2
ISIC_0071669,2
ISIC_0027288,2
ISIC_0031309,2
ISIC_0024883,2
ISIC_0029220,2
ISIC_0056156,2
ISIC_0065006,2
ISIC_0069740,1
ISIC_0055647,2
ISIC_0025566,2
ISIC_0034209,2
ISIC_0009971,2
ISIC_0025832,2
ISIC_0030145,2
ISIC_0033654,2
ISIC_0055193,2
ISIC_0069094,2
ISIC_0010227,2
ISIC_0056965,1
ISIC_0026239,2
ISIC_0056118,1
ISIC_0055609,1
ISIC_0066759,2
ISIC_0027846,2
ISIC_0033819,2
ISIC_0010170,2
ISIC_0062742,1
ISIC_0025998,2
ISIC_0067196,2
ISIC_0030775,2
ISIC_0032266,2
ISIC_0030892,2
ISIC_0026913,1
ISIC_0033299,2
ISIC_0025318,2
ISIC_0066914,2
ISIC_0026409,2
ISIC_0000453,1
ISIC_0053666,2
ISIC_0025482,2
ISIC_0031010,2
ISIC_0032701,2
ISIC_0061860,2
ISIC_0062096,2
ISIC_0064153,2
ISIC_0024433,2
ISIC_0057564,2
ISIC_0028612,2
ISIC_0000387,2
ISIC_0029410,2
ISIC_0031823,2
ISIC_0053628,2
ISIC_0010459,2
ISIC_0067891,2
ISIC_0030195,2
ISIC_0029043,2
ISIC_0014346,2
ISIC_0066574,1
ISIC_0027771,1
ISIC_0025262,2
ISIC_0073119,2
ISIC_0065098,1
ISIC_0000529,1
ISIC_0027896,2
ISIC_0031917,1
ISIC_0012803,1
ISIC_0030641,2
ISIC_0072632,2
ISIC_0028595,2
ISIC_0026827,2
ISIC_0054668,1
ISIC_0014308,1
ISIC_0066820,2
ISIC_0058449,2
ISIC_0060198,2
ISIC_0032635,2
ISIC_0054495,2
ISIC_0073157,5
ISIC_0031959,1
ISIC_0060602,2
ISIC_0057749,2
ISIC_0025906,2
ISIC_0024379,2
ISIC_0067108,5
ISIC_0067692,2
ISIC_0025386,1
ISIC_0030516,1
ISIC_0026497,2
ISIC_0061230,1
ISIC_0028158,2
ISIC_0014822,2
ISIC_0013398,2
ISIC_0065901,1
ISIC_0027426,2
ISIC_0067146,1
ISIC_0062008,2
ISIC_0030842,2
ISIC_0053951,1
ISIC_0070038,2
ISIC_0030558,2
ISIC_0057260,2
ISIC_0065132,1
ISIC_0026343,2
ISIC_0024650,2
ISIC_0056329,1
ISIC_0065279,2
ISIC_0064806,2
ISIC_0071171,2
ISIC_0011214,2
ISIC_0031411,1
ISIC_0025083,1
ISIC_0000052,2
ISIC_0033102,2
ISIC_0060337,2
ISIC_0059183,1
ISIC_0067597,2
ISIC_0064286,2
ISIC_0053700,1
ISIC_0055922,5
ISIC_0066872,2
ISIC_0054674,2
ISIC_0029011,2
ISIC_0028213,2
ISIC_0057165,2
ISIC_0054993,5
ISIC_0013749,1
ISIC_0031945,1
ISIC_0029576,2
ISIC_0026521,2
ISIC_0061386,2
ISIC_0027723,2
ISIC_0062497,2
ISIC_0055111,1
ISIC_0058098,2
ISIC_0064605,2
ISIC_0070297,1
ISIC_0068143,2
ISIC_0055721,2
ISIC_0025400,2
ISIC_0028144,2
ISIC_0027113,2
ISIC_0058265,2
ISIC_0015241,2
ISIC_0024602,2
ISIC_0054523,1
ISIC_0072579,5
ISIC_0070817,2
ISIC_0032864,2
ISIC_0033732,2
ISIC_0062014,1
ISIC_0012335,2
ISIC_0031221,2
ISIC_0032530,2
ISIC_0025954,2
ISIC_0067927,2
ISIC_0054877,1
ISIC_0065449,1
ISIC_0027920,2
ISIC_0059029,1
ISIC_0029308,2
ISIC_0014797,2
ISIC_0031746,2
ISIC_0030544,2
ISIC_0011143,2
ISIC_0063322,5
ISIC_0064898,2
ISIC_0033606,2
ISIC_0027294,2
ISIC_0013799,2
ISIC_0025860,2
ISIC_0010088,2
ISIC_0024778,2
ISIC_0028843,2
ISIC_0057348,2
ISIC_0014944,1
ISIC_0065780,2
ISIC_0072403,1
ISIC_0064582,5
ISIC_0060154,2
ISIC_0013830,2
ISIC_0072957,2
ISIC_0000082,2
ISIC_0057661,2
ISIC_0027540,2
ISIC_0054417,2
ISIC_0063191,2
ISIC_0056979,2
ISIC_0056104,2
ISIC_0059153,2
ISIC_0058351,2
ISIC_0066745,5
ISIC_0060967,2
ISIC_0070923,2
ISIC_0062409,1
ISIC_0025663,2
ISIC_0028327,2
ISIC_0064101,2
ISIC_0029125,2
ISIC_0056253,2
ISIC_0029958,2
ISIC_0054740,2
ISIC_0025984,1
ISIC_0033078,2
ISIC_0061832,1
ISIC_0007788,2
ISIC_0025304,1
ISIC_0031796,1
ISIC_0027617,2
ISIC_0026415,1
ISIC_0013480,2
ISIC_0057862,2
ISIC_0058835,2
ISIC_0026941,2
ISIC_0000166,2
ISIC_0055296,2
ISIC_0031525,2
ISIC_0062710,5
ISIC_0032234,1
ISIC_0033551,2
ISIC_0060764,2
ISIC_0063075,2
ISIC_0073031,1
ISIC_0057578,2
ISIC_0055816,2
ISIC_0024935,5
ISIC_0027872,2
ISIC_0068538,2
ISIC_0062421,2
ISIC_0031614,2
ISIC_0025286,2
ISIC_0072465,1
ISIC_0060132,2
ISIC_0071374,2
ISIC_0064083,2
ISIC_0070411,1
ISIC_0025806,2
ISIC_0064719,2
ISIC_0071189,2
ISIC_0054925,1
ISIC_0067008,2
ISIC_0025552,2
ISIC_0067521,2
ISIC_0026243,2
ISIC_0033349,1
ISIC_0055994,2
ISIC_0027526,2
ISIC_0069213,2
ISIC_0034273,2
ISIC_0030268,2
ISIC_0012903,2
ISIC_0033579,2
ISIC_0059705,2
ISIC_0026473,2
ISIC_0068346,2
ISIC_0066113,1
ISIC_0069144,2
ISIC_0058507,2
ISIC_0070092,2
ISIC_0026114,2
ISIC_0068621,2
ISIC_0024407,2
ISIC_0012383,2
ISIC_0066474,2
ISIC_0025605,2
ISIC_0058060,2
ISIC_0061029,2
ISIC_0033863,2
ISIC_0030226,2
ISIC_0060702,5
ISIC_0060098,2
ISIC_0024449,2
ISIC_0026927,1
ISIC_0064954,2
ISIC_0068988,2
ISIC_0030741,2
ISIC_0061067,1
ISIC_0029697,2
ISIC_0014592,5
ISIC_0072732,2
ISIC_0072361,2
ISIC_0012879,2
ISIC_0062325,2
ISIC_0024780,2
ISIC_0053881,2
ISIC_0026509,2
ISIC_0029844,2
ISIC_0030992,2
ISIC_0010070,2
ISIC_0012837,5
ISIC_0013248,2
ISIC_0024829,2
ISIC_0029510,2
ISIC_0014372,2
ISIC_0027222,2
ISIC_0025731,1
ISIC_0063394,2
ISIC_0029077,1
ISIC_0033957,2
ISIC_0032328,2
ISIC_0071924,2
ISIC_0031889,2
ISIC_0057254,2
ISIC_0032518,2
ISIC_0030876,2
ISIC_0058883,2
ISIC_0032282,2
ISIC_0029647,2
ISIC_0013685,2
ISIC_0066370,2
ISIC_0033080,2
ISIC_0027412,2
ISIC_0028445,2
ISIC_0056782,1
ISIC_0033233,2
ISIC_0000363,2
ISIC_0062515,2
ISIC_0070525,1
ISIC_0033754,2
ISIC_0034309,2
ISIC_0025851,2
ISIC_0028568,2
ISIC_0031324,2
ISIC_0032435,1
ISIC_0063313,2
ISIC_0031643,2
ISIC_0010244,2
ISIC_0032152,2
ISIC_0028872,1
ISIC_0027825,1
ISIC_0024749,2
ISIC_0063993,2
ISIC_0070392,2
ISIC_0028526,2
ISIC_0058607,1
ISIC_0055343,2
ISIC_0025062,2
ISIC_0054141,2
ISIC_0068046,2
ISIC_0030915,2
ISIC_0061329,2
ISIC_0058360,2
ISIC_0033484,2
ISIC_0013281,2
ISIC_0030395,1
ISIC_0026214,2
ISIC_0065818,2
ISIC_0033049,2
ISIC_0000119,1
ISIC_0059235,2
ISIC_0024450,2
ISIC_0068676,2
ISIC_0025652,2
ISIC_0028316,2
ISIC_0065655,2
ISIC_0067346,2
ISIC_0060081,2
ISIC_0064457,2
ISIC_0013602,2
ISIC_0030716,2
ISIC_0071809,2
ISIC_0031514,1
ISIC_0012400,2
ISIC_0013198,2
ISIC_0058804,2
ISIC_0064903,2
ISIC_0024904,2
ISIC_0067308,2
ISIC_0069920,2
ISIC_0032762,2
ISIC_0071513,1
ISIC_0010474,2
ISIC_0012167,1
ISIC_0055393,2
ISIC_0062615,1
ISIC_0071140,2
ISIC_0013736,2
ISIC_0064837,2
ISIC_0058930,2
ISIC_0029813,1
ISIC_0029509,2
ISIC_0034009,2
ISIC_0029293,2
ISIC_0071427,2
ISIC_0071973,2
ISIC_0058103,1
ISIC_0055447,2
ISIC_0068742,2
ISIC_0071694,5
ISIC_0026077,2
ISIC_0029020,2
ISIC_0055120,5
ISIC_0069027,1
ISIC_0031693,2
ISIC_0054322,2
ISIC_0067272,2
ISIC_0026510,2
ISIC_0031974,2
ISIC_0059531,1
ISIC_0067125,2
ISIC_0024354,2
ISIC_0027445,2
ISIC_0013935,2
ISIC_0015270,2
ISIC_0065151,2
ISIC_0069617,2
ISIC_0060785,2
ISIC_0056528,2
ISIC_0025118,2
ISIC_0016048,2
ISIC_0062025,2
ISIC_0031210,2
ISIC_0070015,2
ISIC_0033264,2
ISIC_0059018,2
ISIC_0029339,2
ISIC_0027911,2
ISIC_0031890,2
ISIC_0068597,1
ISIC_0063116,1
ISIC_0070643,2
ISIC_0063471,5
ISIC_0030644,2
ISIC_0072637,2
ISIC_0033928,1
ISIC_0033155,1
ISIC_0015972,2
ISIC_0029875,2
ISIC_0059329,1
ISIC_0029008,2
ISIC_0054344,2
ISIC_0034021,1
ISIC_0029521,2
ISIC_0026576,2
ISIC_0057455,2
ISIC_0070197,2
ISIC_0055146,2
ISIC_0031912,2
ISIC_0071168,2
ISIC_0068724,2
ISIC_0024502,1
ISIC_0054623,1
ISIC_0056330,2
ISIC_0028244,2
ISIC_0025700,5
ISIC_0028689,2
ISIC_0032833,2
ISIC_0063768,2
ISIC_0058232,1
ISIC_0026346,5
ISIC_0056067,2
ISIC_0024655,2
ISIC_0058755,2
ISIC_0061086,2
ISIC_0065450,2
ISIC_0024332,2
ISIC_0071758,2
ISIC_0063726,1
ISIC_0027977,2
ISIC_0028920,2
ISIC_0066668,2
ISIC_0025419,2
ISIC_0056854,2
ISIC_0068927,2
ISIC_0067970,2
ISIC_0059519,2
ISIC_0064186,2
ISIC_0066495,2
ISIC_0013160,2
ISIC_0063241,2
ISIC_0067697,2
ISIC_0061752,2
ISIC_0063612,1
ISIC_0072454,5
ISIC_0065830,1
ISIC_0058348,2
ISIC_0061981,5
ISIC_0067039,2
ISIC_0054169,2
ISIC_0009974,2
ISIC_0032453,1
ISIC_0030140,2
ISIC_0053534,2
ISIC_0060464,5
ISIC_0003539,2
ISIC_0024886,2
ISIC_0033378,2
ISIC_0067510,2
ISIC_0029225,2
ISIC_0059104,2
ISIC_0064201,1
ISIC_0072380,1
ISIC_0067077,2
ISIC_0030694,2
ISIC_0029742,2
ISIC_0028540,2
ISIC_0058661,2
ISIC_0055325,2
